"","gameId","playId","time_to_pressure","is_pressure","EPA","time_to_throw","time_to_sack","isSack","yards_lossed_sack","had_pass_reception","YAC","pass_defended","quarterback_hit","pass_length","interception"
"2822",2022091103,902,10.5,FALSE,0.275828623212874,2.651,12,FALSE,0,1,9,0,0,-2,FALSE
"2823",2022102307,539,3.5,TRUE,-1.6485379722435,3.537,12,FALSE,0,0,0,0,0,11,FALSE
"2824",2022092503,3503,10.5,FALSE,1.01155882060993,3.637,12,FALSE,0,1,7,0,0,-1,FALSE
"2825",2022110606,330,10.5,FALSE,1.99571352812927,1.699,12,FALSE,0,1,11,0,0,0,FALSE
"2826",2022091804,1097,2.70000004768372,TRUE,-0.43885174242314,3.303,12,FALSE,0,1,0,0,1,2,FALSE
"2827",2022103000,2532,10.5,FALSE,2.0106019184459,1.902,12,FALSE,0,1,9,0,0,13,FALSE
"2828",2022110607,2036,3.09999990463257,TRUE,-0.58456710819155,4.471,12,FALSE,0,0,0,0,1,0,FALSE
"2829",2022091101,1691,10.5,FALSE,-0.0479321184102446,1.635,12,FALSE,0,1,8,0,0,-1,FALSE
"2830",2022091809,3522,10.5,FALSE,1.83232029067585,4.672,12,FALSE,0,1,0,0,0,5,FALSE
"2831",2022092505,2867,2.90000009536743,TRUE,-0.0525501841912046,0,12,FALSE,0,0,0,0,0,0,FALSE
"2832",2022102302,2145,10.5,FALSE,-4.37200879550073,2.969,12,FALSE,0,0,0,1,0,12,FALSE
"2833",2022100213,1707,10.5,FALSE,0.19332055025734,2.136,12,FALSE,0,1,3,0,0,5,FALSE
"2834",2022101300,1998,4.69999980926514,TRUE,-0.894884439359885,4.714,12,FALSE,0,0,0,1,0,45,FALSE
"2835",2022101300,3492,10.5,FALSE,-2.08051490131766,3.203,12,FALSE,0,0,0,0,0,13,FALSE
"2836",2022101600,782,10.5,FALSE,0.156553650740534,1.702,12,FALSE,0,1,10,0,0,-4,FALSE
"2837",2022091808,2234,10.5,FALSE,0.83461152180098,2.169,12,FALSE,0,1,0,0,0,14,FALSE
"2838",2022101604,2943,10.5,FALSE,0.475960001116619,2.302,12,FALSE,0,1,3,0,0,4,FALSE
"2839",2022100207,368,2.29999995231628,TRUE,-0.330482405028306,2.536,12,FALSE,0,1,0,0,1,2,FALSE
"2840",2022102301,2621,10.5,FALSE,1.76254170830362,2.469,12,FALSE,0,1,1,0,0,19,FALSE
"2841",2022092512,913,10.5,FALSE,1.76704322290607,2.436,12,FALSE,0,1,2,0,0,5,FALSE
"2842",2022100900,352,10.5,FALSE,-1.495801710058,2.369,12,FALSE,0,0,0,0,0,-7,FALSE
"2843",2022110700,3127,10.5,FALSE,-6.28161563444883,2.002,12,FALSE,0,0,0,1,0,-3,TRUE
"2844",2022091806,3359,10.5,FALSE,-1.70265050942544,2.002,12,FALSE,0,0,0,1,0,2,FALSE
"2845",2022100910,3372,10.5,FALSE,2.98125680116937,2.569,12,FALSE,0,1,2,0,0,6,FALSE
"2846",2022091806,3443,2.40000009536743,TRUE,-1.52498603798449,2.336,12,FALSE,0,0,0,1,0,12,FALSE
"2847",2022092508,3734,5.30000019073486,TRUE,-1.28428601403721,6.073,6.073,TRUE,0,0,0,0,0,0,FALSE
"2848",2022103005,2933,2.09999990463257,TRUE,1.77769849845208,2.136,12,FALSE,0,1,12,0,0,5,FALSE
"2849",2022091105,315,10.5,FALSE,0.336768883047625,0,12,FALSE,0,0,0,0,0,0,FALSE
"2850",2022091805,235,10.5,FALSE,-0.474469161126763,2.243,12,FALSE,0,0,0,1,0,10,FALSE
"2851",2022091802,1166,10.5,FALSE,0.442488058935851,3.003,12,FALSE,0,1,10,0,0,3,FALSE
"2852",2022091811,4397,10.5,FALSE,-0.43372681341134,2.124,12,FALSE,0,0,0,0,0,5,FALSE
"2853",2022103011,2855,10.5,FALSE,-1.0308814807795,5.639,12,FALSE,0,0,0,0,0,27,FALSE
"2854",2022103009,2812,10.5,FALSE,0.591204934287816,2.369,12,FALSE,0,1,3,0,0,7,FALSE
"2855",2022091200,3296,2,TRUE,1.59140125819249,2.111,12,FALSE,0,1,9,0,1,-3,FALSE
"2856",2022100913,2561,10.5,FALSE,-0.328081901767291,1.969,12,FALSE,0,0,0,0,0,14,FALSE
"2857",2022092512,641,2.40000009536743,TRUE,-0.286762183532119,2.869,12,FALSE,0,1,0,0,0,8,FALSE
"2858",2022091806,3107,10.5,FALSE,2.29361026536208,3.636,12,FALSE,0,1,1,0,0,14,FALSE
"2859",2022102700,1724,10.5,FALSE,-3.37023905501701,2.836,12,FALSE,0,0,0,1,0,9,FALSE
"2860",2022101602,2404,10.5,FALSE,1.43080852227286,1.968,12,FALSE,0,1,4,0,0,7,FALSE
"2861",2022091803,1621,10.5,FALSE,0.324372793082148,2.269,12,FALSE,0,1,0,0,0,10,FALSE
"2862",2022100906,542,2.09999990463257,TRUE,-0.87840336188674,2.502,12,FALSE,0,0,0,1,1,7,FALSE
"2863",2022101608,3009,1.5,TRUE,-1.93226606654935,3.529,3.529,TRUE,0,0,0,0,1,0,FALSE
"2864",2022091112,2952,10.5,FALSE,0.661803544266149,2.485,12,FALSE,0,1,1,0,0,6,FALSE
"2865",2022092509,489,10.5,FALSE,1.46226863842458,2.403,12,FALSE,0,1,0,0,0,14,FALSE
"2866",2022110604,2514,10.5,FALSE,1.67397380899638,4.538,12,FALSE,0,1,0,0,1,11,FALSE
"2867",2022100200,126,10.5,FALSE,2.17734002298675,2.603,12,FALSE,0,1,7,0,0,3,FALSE
"2868",2022092508,1390,10.5,FALSE,-0.106287282716949,0,12,FALSE,0,0,0,0,0,0,FALSE
"2869",2022102308,671,10.5,FALSE,0.72831983002834,3.003,12,FALSE,0,1,14,0,0,-3,FALSE
"2870",2022102308,1275,10.5,FALSE,0.626520324032754,1.769,12,FALSE,0,1,3,0,0,5,FALSE
"2871",2022091806,2831,10.5,FALSE,0.365727161057293,3.203,12,FALSE,0,1,8,0,0,0,FALSE
"2872",2022101700,3861,10.5,FALSE,-0.293240189494099,2.723,12,FALSE,0,1,0,0,0,5,FALSE
"2873",2022091808,1643,10.5,FALSE,0.0555384445469826,1.234,12,FALSE,0,1,11,0,0,-4,FALSE
"2874",2022101606,2300,10.5,FALSE,1.06558469380252,2.569,12,FALSE,0,1,0,0,0,18,FALSE
"2875",2022091107,2070,2.90000009536743,TRUE,-0.89749273378402,5.139,12,FALSE,0,0,0,0,1,8,FALSE
"2876",2022102303,2244,10.5,FALSE,0.75116136285942,3.102,12,FALSE,0,1,0,0,0,9,FALSE
"2877",2022091108,1354,10.5,FALSE,-0.315692745614797,3.404,12,FALSE,0,1,2,0,0,2,FALSE
"2878",2022103011,3394,10.5,FALSE,2.24341851845384,3.337,12,FALSE,0,1,12,0,0,15,FALSE
"2879",2022091111,3404,10.5,FALSE,0.515437687281519,2.435,12,FALSE,0,1,8,0,0,4,FALSE
"2880",2022091901,2406,2.79999995231628,TRUE,-0.879222077783197,5.779,12,FALSE,0,0,0,0,0,14,FALSE
"2881",2022103001,735,10.5,FALSE,-0.60050486959517,3.303,12,FALSE,0,0,0,0,0,48,FALSE
"2882",2022091802,3533,10.5,FALSE,1.2127907978138,2.403,12,FALSE,0,1,9,0,0,3,FALSE
"2883",2022092505,3605,10.5,FALSE,0.535096931736916,2.67,12,FALSE,0,1,0,0,0,6,FALSE
"2884",2022100600,1916,10.5,FALSE,-0.571173829550389,3.77,12,FALSE,0,0,0,1,0,14,FALSE
"2885",2022100213,2173,10.5,FALSE,1.01636781054549,1.935,12,FALSE,0,1,4,0,0,11,FALSE
"2886",2022100205,211,2.79999995231628,TRUE,-0.894572788383812,3.303,12,FALSE,0,0,0,0,1,35,FALSE
"2887",2022103011,136,2.70000004768372,TRUE,-0.490445286501199,4.638,12,FALSE,0,0,0,0,1,5,FALSE
"2888",2022102700,390,10.5,FALSE,2.43691161822062,2.335,12,FALSE,0,1,31,0,0,13,FALSE
"2889",2022102309,2062,10.5,FALSE,3.36361339653376,2.336,12,FALSE,0,1,0,0,0,23,FALSE
"2890",2022103010,1169,10.5,FALSE,1.58667186117964,4.405,12,FALSE,0,1,0,0,0,23,FALSE
"2891",2022101602,3187,10.5,FALSE,-0.426699483767152,2.035,12,FALSE,0,0,0,0,0,23,FALSE
"2892",2022091107,2613,10.5,FALSE,-0.61501606926322,1.735,12,FALSE,0,0,0,0,0,-1,FALSE
"2893",2022101607,3548,10.5,FALSE,-0.189662576536648,2.035,12,FALSE,0,1,0,0,0,4,FALSE
"2894",2022092509,2290,3.59999990463257,TRUE,-0.979568206123076,6.628,12,FALSE,0,0,0,0,0,7,FALSE
"2895",2022100210,2689,3.29999995231628,TRUE,-0.979761303868145,3.938,12,FALSE,0,0,0,0,1,1,FALSE
"2896",2022110610,1983,3.09999990463257,TRUE,-1.06612069241237,5.161,5.161,TRUE,0,0,0,0,1,0,FALSE
"2897",2022102310,917,10.5,FALSE,2.96915442787576,2.428,12,FALSE,0,1,12,0,0,9,FALSE
"2898",2022102305,501,2.59999990463257,TRUE,-0.422170581645332,2.703,12,FALSE,0,0,0,1,0,3,FALSE
"2899",2022091811,1097,2.79999995231628,TRUE,-2.53189887315966,4.97,12,FALSE,0,0,0,0,1,-9,FALSE
"2900",2022110604,3201,10.5,FALSE,-0.677121131215245,2.794,12,FALSE,0,1,1,0,0,2,FALSE
"2901",2022110300,2500,10.5,FALSE,-1.1229655102361,4.538,12,FALSE,0,0,0,0,0,12,FALSE
"2902",2022101609,3269,10.5,FALSE,0.678227715892717,1.935,12,FALSE,0,1,4,0,0,5,FALSE
"2903",2022102400,1049,5.30000019073486,TRUE,-2.32084843423218,8.442,8.442,TRUE,0,0,0,0,1,0,FALSE
"2904",2022102310,2872,2.29999995231628,TRUE,1.98959586641286,2.603,12,FALSE,0,1,0,0,0,15,FALSE
"2905",2022100213,1119,10.5,FALSE,0.562845610547811,3.437,12,FALSE,0,1,8,0,0,3,FALSE
"2906",2022100905,2185,10.5,FALSE,-3.6051979647018,1.973,12,FALSE,0,1,0,0,0,0,FALSE
"2907",2022091803,3346,2.20000004768372,TRUE,-3.23087712842971,2.67,12,FALSE,0,0,0,1,1,22,TRUE
"2908",2022110605,714,2.5,TRUE,1.62027467798907,2.57,12,FALSE,0,1,28,0,0,-4,FALSE
"2909",2022103007,2218,10.5,FALSE,-1.04813611123245,2.135,12,FALSE,0,0,0,0,1,5,FALSE
"2910",2022091802,3488,2.5,TRUE,1.13462997938041,0,12,FALSE,0,0,0,0,0,0,FALSE
"2911",2022091109,3229,3.29999995231628,TRUE,1.50762733351439,4.137,12,FALSE,0,1,1,0,1,11,FALSE
"2912",2022101602,2780,2.5,TRUE,-0.0437375344336033,3.971,12,FALSE,0,1,1,0,0,6,FALSE
"2913",2022110608,3327,10.5,FALSE,0.305937329248991,1.935,12,FALSE,0,1,0,0,0,7,FALSE
"2914",2022110605,2309,10.5,FALSE,-0.651364216930233,1.601,12,FALSE,0,1,6,0,0,-4,FALSE
"2915",2022102305,822,2.70000004768372,TRUE,-0.51742891035974,2.964,12,FALSE,0,0,0,1,1,6,FALSE
"2916",2022091110,3161,10.5,FALSE,2.59773786953883,1.601,12,FALSE,0,1,9,0,0,5,FALSE
"2917",2022102310,4316,3.09999990463257,TRUE,-0.426902718609199,3.718,12,FALSE,0,0,0,0,0,0,FALSE
"2918",2022100212,3250,10.5,FALSE,4.12667112628696,3.604,12,FALSE,0,1,9,0,0,46,FALSE
"2919",2022101600,3272,2.70000004768372,TRUE,1.08725771156605,2.714,12,FALSE,0,1,6,0,0,3,FALSE
"2920",2022092508,4076,2.20000004768372,TRUE,-0.413797685934696,6.674,12,FALSE,0,0,0,0,1,7,FALSE
"2921",2022102700,2536,10.5,FALSE,1.38423294667155,2.836,12,FALSE,0,1,18,0,0,2,FALSE
"2922",2022092505,3328,3.20000004768372,TRUE,-0.709547148202546,7.948,12,FALSE,0,0,0,0,0,12,FALSE
"2923",2022103100,1656,1.79999995231628,TRUE,-4.54764389956836,3.637,3.637,TRUE,0,0,0,0,1,0,FALSE
"2924",2022100207,1102,1.79999995231628,TRUE,2.05650848988444,2.298,12,FALSE,0,1,6,0,0,4,FALSE
"2925",2022092500,287,10.5,FALSE,0.612004047259688,2.136,12,FALSE,0,1,3,0,0,5,FALSE
"2926",2022091810,955,10.5,FALSE,-0.176911837188527,2.603,12,FALSE,0,1,0,0,0,2,FALSE
"2927",2022103008,767,10.5,FALSE,-0.18738313310314,0.867,12,FALSE,0,1,8,0,0,-4,FALSE
"2928",2022100300,2109,10.5,FALSE,1.25638082483783,2.737,12,FALSE,0,1,9,0,0,3,FALSE
"2929",2022103002,3713,3.09999990463257,TRUE,0.485920035513118,3.137,12,FALSE,0,1,0,0,0,12,FALSE
"2930",2022101602,453,2.5,TRUE,-0.550521412864327,2.536,12,FALSE,0,0,0,1,0,0,FALSE
"2931",2022091107,3115,10.5,FALSE,-0.0882251458242536,1.715,12,FALSE,0,1,1,0,0,3,FALSE
"2932",2022091811,3558,10.5,FALSE,-0.505945164710283,1.168,12,FALSE,0,1,3,0,0,-3,FALSE
"2933",2022101300,1688,10.5,FALSE,-0.305791349848732,2.869,12,FALSE,0,0,0,0,0,38,FALSE
"2934",2022100904,3081,10.5,FALSE,1.06311200244818,1.568,12,FALSE,0,1,4,0,0,6,FALSE
"2935",2022100600,752,10.5,FALSE,-1.39686216646805,3.273,12,FALSE,0,1,1,0,0,1,FALSE
"2936",2022102400,1187,10.5,FALSE,3.03387300809845,3.437,12,FALSE,0,1,3,0,0,27,FALSE
"2937",2022103006,3116,10.5,FALSE,1.93050356046297,2.26,12,FALSE,0,1,0,0,0,11,FALSE
"2938",2022091802,2135,10.5,FALSE,-0.134469595737755,1.701,12,FALSE,0,1,6,0,0,-1,FALSE
"2939",2022091812,663,3,TRUE,1.05498373298906,0,12,FALSE,0,0,0,0,0,0,FALSE
"2940",2022100200,907,2.5,TRUE,-1.84562315465882,4.881,4.881,TRUE,0,0,0,0,1,0,FALSE
"2941",2022100907,295,10.5,FALSE,-0.885419457219541,1.235,12,FALSE,0,1,1,0,0,-2,FALSE
"2942",2022092511,2903,10.5,FALSE,-0.477844950277358,1.501,12,FALSE,0,1,8,0,0,-5,FALSE
"2943",2022100208,3298,2.5,TRUE,1.6972356683109,0,12,FALSE,0,0,0,0,0,0,FALSE
"2944",2022100911,3560,10.5,FALSE,-1.30855227820575,2.15,12,FALSE,0,1,4,0,0,-6,FALSE
"2945",2022092502,2485,1.89999997615814,TRUE,0.280789773911238,1.935,12,FALSE,0,1,10,0,0,-3,FALSE
"2946",2022102304,3485,10.5,FALSE,-0.447842174908146,4.004,12,FALSE,0,0,0,1,0,14,FALSE
"2947",2022100213,1494,1.70000004768372,TRUE,-6.1771176502225,2.503,2.503,TRUE,0,0,0,0,1,0,FALSE
"2948",2022091102,756,2.79999995231628,TRUE,-1.12350570270792,2.836,12,FALSE,0,1,0,0,0,-1,FALSE
"2949",2022110607,108,10.5,FALSE,2.70131593872793,3.17,12,FALSE,0,1,0,0,0,19,FALSE
"2950",2022091113,334,10.5,FALSE,-1.30004752415698,2.603,12,FALSE,0,0,0,0,0,8,FALSE
"2951",2022100906,256,10.5,FALSE,-1.80179568124004,2.721,12,FALSE,0,0,0,0,0,5,FALSE
"2952",2022101601,3226,10.5,FALSE,1.71974196587689,3.376,12,FALSE,0,1,8,0,0,19,FALSE
"2953",2022110605,1467,10.5,FALSE,-0.582523449556902,2.636,12,FALSE,0,0,0,1,0,5,FALSE
"2954",2022091111,1946,2,TRUE,1.46134245023131,2.269,12,FALSE,0,1,16,0,0,-3,FALSE
"2955",2022092512,1168,2.90000009536743,TRUE,-1.30451389355585,3.883,3.883,TRUE,0,0,0,0,1,0,FALSE
"2956",2022100209,1761,10.5,FALSE,1.24716108932626,2.169,12,FALSE,0,1,7,0,0,6,FALSE
"2957",2022091500,2874,10.5,FALSE,-1.24494826269802,1.301,12,FALSE,0,1,4,0,1,-4,FALSE
"2958",2022101609,331,10.5,FALSE,-0.664446646813303,2.369,12,FALSE,0,0,0,1,0,7,FALSE
"2959",2022103002,491,10.5,FALSE,0.745558063033968,1.468,12,FALSE,0,1,11,0,0,0,FALSE
"2960",2022101606,2401,10.5,FALSE,-1.40330225293292,4.004,12,FALSE,0,0,0,0,0,5,FALSE
"2961",2022102000,3095,10.5,FALSE,0.710739830741659,2.337,12,FALSE,0,1,8,0,0,3,FALSE
"2962",2022101606,3531,2.29999995231628,TRUE,0.0117967276601121,2.703,12,FALSE,0,1,3,0,0,4,FALSE
"2963",2022103003,2128,2.5,TRUE,-0.0203357711434364,2.97,12,FALSE,0,1,9,0,0,2,FALSE
"2964",2022091901,1311,3.40000009536743,TRUE,-1.57669786643237,3.517,12,FALSE,0,1,0,0,0,1,FALSE
"2965",2022103000,3042,1.89999997615814,TRUE,-1.4147373624146,1.969,12,FALSE,0,1,1,0,0,-7,FALSE
"2966",2022103010,3310,10.5,FALSE,0.772827937267721,1.702,12,FALSE,0,1,6,0,0,0,FALSE
"2967",2022103100,2169,10.5,FALSE,3.02633246337064,4.175,12,FALSE,0,1,7,0,0,19,FALSE
"2968",2022091901,1785,10.5,FALSE,-0.369595548720099,2.269,12,FALSE,0,0,0,0,0,-7,FALSE
"2969",2022091100,1587,10.5,FALSE,0.333797819213942,0,12,FALSE,0,0,0,0,0,0,FALSE
"2970",2022102700,826,2.09999990463257,TRUE,-0.734726924390998,2.87,12,FALSE,0,0,0,0,0,13,FALSE
"2971",2022102311,1932,2.29999995231628,TRUE,-0.209851009189151,2.335,12,FALSE,0,1,0,0,1,2,FALSE
"2972",2022092508,815,10.5,FALSE,-0.429064832918812,2.115,12,FALSE,0,1,0,0,0,2,FALSE
"2973",2022110700,1796,10.5,FALSE,0.71684704546351,2.535,12,FALSE,0,1,3,0,0,9,FALSE
"2974",2022091900,3774,5.09999990463257,TRUE,-1.6230633831583,5.572,12,FALSE,0,0,0,0,0,6,FALSE
"2975",2022103006,2349,2.90000009536743,TRUE,-1.4982461060863,4.316,4.316,TRUE,0,0,0,0,1,0,FALSE
"2976",2022091101,4104,2.5,TRUE,0.6440383195295,3.07,12,FALSE,0,1,0,0,0,14,FALSE
"2977",2022091200,3101,10.5,FALSE,2.04063004814088,3.904,12,FALSE,0,1,0,0,0,17,FALSE
"2978",2022100203,2561,10.5,FALSE,-0.926162021234632,3.136,12,FALSE,0,0,0,1,0,-4,FALSE
"2979",2022101606,1414,1.79999995231628,TRUE,2.86435551039176,1.835,12,FALSE,0,1,3,0,0,2,FALSE
"2980",2022102302,358,10.5,FALSE,1.40205763210543,2.169,12,FALSE,0,1,1,0,0,10,FALSE
"2981",2022103009,1760,2.29999995231628,TRUE,-0.961387649178505,3.203,12,FALSE,0,0,0,1,0,3,FALSE
"2982",2022101608,2799,2.29999995231628,TRUE,0.754504989017732,2.269,12,FALSE,0,1,18,0,0,-5,FALSE
"2983",2022103007,1175,2.5,TRUE,-0.445768009289168,4.238,12,FALSE,0,0,0,0,0,8,FALSE
"2984",2022100910,826,1.89999997615814,TRUE,0.67510404647328,1.869,12,FALSE,0,1,17,0,0,-5,FALSE
"2985",2022091103,2740,10.5,FALSE,0.14920642238576,2.399,12,FALSE,0,1,0,0,0,6,FALSE
"2986",2022110607,2079,10.5,FALSE,2.22490705689415,3.37,12,FALSE,0,1,1,0,0,12,FALSE
"2987",2022100904,3664,10.5,FALSE,0.251302104210481,3.47,12,FALSE,0,1,6,0,0,2,FALSE
"2988",2022091106,2978,10.5,FALSE,1.49700232117902,2.436,12,FALSE,0,1,3,0,0,4,FALSE
"2989",2022102302,2738,10.5,FALSE,-0.139045489020646,1.735,12,FALSE,0,1,2,0,0,6,FALSE
"2990",2022103010,2865,10.5,FALSE,-0.100100348936394,2.77,12,FALSE,0,1,5,0,0,2,FALSE
"2991",2022103100,1329,10.5,FALSE,0.209816596994642,3.303,12,FALSE,0,1,1,0,0,4,FALSE
"2992",2022100906,2090,3.70000004768372,TRUE,5.14656776370248,3.77,12,FALSE,0,1,0,0,1,35,FALSE
"2993",2022102304,80,10.5,FALSE,-0.568337492644787,2.67,12,FALSE,0,0,0,0,0,9,FALSE
"2994",2022100909,670,10.5,FALSE,1.94776223390363,3.327,12,FALSE,0,1,27,0,0,-3,FALSE
"2995",2022100910,1513,10.5,FALSE,-0.136026880703866,2.289,12,FALSE,0,1,9,0,0,-3,FALSE
"2996",2022102311,3873,2,TRUE,0.169133752002381,2.369,12,FALSE,0,1,2,0,1,6,FALSE
"2997",2022110605,77,10.5,FALSE,-1.0415526595898,1.869,12,FALSE,0,0,0,0,0,-5,FALSE
"2998",2022091804,4114,10.5,FALSE,-1.31774010788649,3.116,12,FALSE,0,0,0,1,0,25,FALSE
"2999",2022092513,3278,10.5,FALSE,-0.0778903743484989,2.502,12,FALSE,0,1,1,0,0,4,FALSE
"3000",2022101610,391,10.5,FALSE,0.859842895064503,2.569,12,FALSE,0,1,11,0,0,2,FALSE
"3001",2022100201,2034,3.79999995231628,TRUE,-1.14482029946521,6.907,12,FALSE,0,0,0,0,0,22,FALSE
"3002",2022101605,3347,2.09999990463257,TRUE,1.7198379272595,7.875,12,FALSE,0,1,3,0,0,7,FALSE
"3003",2022092505,776,2.79999995231628,TRUE,-0.452700935595203,3.17,12,FALSE,0,1,2,0,0,4,FALSE
"3004",2022091804,2042,10.5,FALSE,1.20427032047883,2.903,12,FALSE,0,1,5,0,0,2,FALSE
"3005",2022101300,342,4.59999990463257,TRUE,1.08019862277433,4.638,12,FALSE,0,1,1,0,1,14,FALSE
"3006",2022100911,82,10.5,FALSE,0.921417200937867,2.112,12,FALSE,0,1,10,0,0,-4,FALSE
"3007",2022102310,4395,10.5,FALSE,-0.342281831311993,2.536,12,FALSE,0,0,0,0,0,3,FALSE
"3008",2022091810,342,10.5,FALSE,0.129515601322055,1.701,12,FALSE,0,1,0,0,0,5,FALSE
"3009",2022102300,1634,10.5,FALSE,-1.0509704167489,2.769,12,FALSE,0,1,8,0,0,-4,FALSE
"3010",2022100201,1528,10.5,FALSE,3.59101673137047,3.404,12,FALSE,0,1,0,0,0,42,FALSE
"3011",2022092508,1785,10.5,FALSE,-0.372594221495092,1.901,12,FALSE,0,0,0,0,0,4,FALSE
"3012",2022102305,1279,10.5,FALSE,0.29238980577793,1.935,12,FALSE,0,1,1,0,0,5,FALSE
"3013",2022110600,1760,2.79999995231628,TRUE,-0.13230271358043,2.836,12,FALSE,0,0,0,1,0,12,FALSE
"3014",2022102306,1988,10.5,FALSE,-0.557529339799657,2.769,12,FALSE,0,0,0,0,0,45,FALSE
"3015",2022100203,1897,2.79999995231628,TRUE,0.821800659468863,3.003,12,FALSE,0,1,4,0,0,12,FALSE
"3016",2022110610,544,10.5,FALSE,3.22903881198727,1.435,12,FALSE,0,1,52,0,0,-4,FALSE
"3017",2022101603,1064,2.40000009536743,TRUE,-0.505219208542258,6.173,6.173,TRUE,0,0,0,0,1,0,FALSE
"3018",2022102302,922,2.5,TRUE,0.901958496775478,2.702,12,FALSE,0,1,1,0,0,11,FALSE
"3019",2022091100,2841,10.5,FALSE,1.63635877880733,0,12,FALSE,0,0,0,0,0,0,FALSE
"3020",2022100911,1055,2.29999995231628,TRUE,1.10624417383224,0,12,FALSE,0,0,0,0,0,0,FALSE
"3021",2022110300,314,4.80000019073486,TRUE,-0.618517030961812,5.205,12,FALSE,0,0,0,0,0,8,FALSE
"3022",2022110610,3267,10.5,FALSE,-0.852506480063312,2.335,12,FALSE,0,0,0,1,0,28,FALSE
"3023",2022110600,3218,3.09999990463257,TRUE,-1.57158629072364,3.77,12,FALSE,0,1,0,0,0,-7,FALSE
"3024",2022103100,2384,2.20000004768372,TRUE,-2.64505028584972,3.671,3.671,TRUE,0,0,0,0,1,0,FALSE
"3025",2022091800,281,3.20000004768372,TRUE,-5.06117036147043,3.303,12,FALSE,0,0,0,1,0,9,TRUE
"3026",2022100204,2158,2.5,TRUE,-0.909667344298214,3.504,12,FALSE,0,0,0,0,1,-2,FALSE
"3027",2022102306,2460,10.5,FALSE,3.23814062518068,2.502,12,FALSE,0,1,0,0,0,37,FALSE
"3028",2022091107,3575,10.5,FALSE,-0.546359522384591,1.935,12,FALSE,0,0,0,1,0,10,FALSE
"3029",2022092512,3602,10.5,FALSE,1.13997809169814,2.035,12,FALSE,0,1,14,0,0,3,FALSE
"3030",2022110601,3330,1.89999997615814,TRUE,1.76118014892563,0,12,FALSE,0,0,0,0,0,0,FALSE
"3031",2022091806,2743,10.5,FALSE,0.812627641949803,3.27,12,FALSE,0,1,11,0,0,3,FALSE
"3032",2022091113,1834,10.5,FALSE,-0.521594095160253,3.57,12,FALSE,0,0,0,0,0,17,FALSE
"3033",2022100210,775,10.5,FALSE,2.42287521826802,2.369,12,FALSE,0,1,13,0,0,15,FALSE
"3034",2022101611,319,10.5,FALSE,0.950098030269146,3.404,12,FALSE,0,1,1,0,0,7,FALSE
"3035",2022102302,1976,3.90000009536743,TRUE,-0.999026247300208,4.571,12,FALSE,0,0,0,0,0,9,FALSE
"3036",2022091106,523,2,TRUE,-1.80832280020695,3.237,3.237,TRUE,0,0,0,0,1,0,FALSE
"3037",2022091900,1196,10.5,FALSE,-0.919140658807009,1.268,12,FALSE,0,1,8,0,0,-3,FALSE
"3038",2022100908,1616,10.5,FALSE,0.384055380767677,2.053,12,FALSE,0,1,0,0,0,7,FALSE
"3039",2022110605,1125,2.70000004768372,TRUE,-1.25775980594335,2.831,12,FALSE,0,0,0,0,1,3,FALSE
"3040",2022091810,400,10.5,FALSE,1.52167756902054,1.835,12,FALSE,0,1,1,0,0,4,FALSE
"3041",2022100907,1841,2.09999990463257,TRUE,0.150108344736509,2.303,12,FALSE,0,1,0,0,0,10,FALSE
"3042",2022101300,3067,10.5,FALSE,-0.618411514675245,2.102,12,FALSE,0,1,1,0,0,4,FALSE
"3043",2022101604,3459,2.09999990463257,TRUE,-2.15426631993614,4.07,4.07,TRUE,0,0,0,0,1,0,FALSE
"3044",2022101607,2773,10.5,FALSE,-0.716176786925644,1.869,12,FALSE,0,1,0,0,0,5,FALSE
"3045",2022103006,1282,10.5,FALSE,0.554189634101931,2.169,12,FALSE,0,1,2,0,0,6,FALSE
"3046",2022092504,1275,10.5,FALSE,0.116999133373611,3.654,12,FALSE,0,1,3,0,0,0,FALSE
"3047",2022102311,1653,10.5,FALSE,2.08537295693532,1.635,12,FALSE,0,1,0,0,0,7,FALSE
"3048",2022110608,1841,10.5,FALSE,1.98057466285536,4.038,12,FALSE,0,1,10,0,0,5,FALSE
"3049",2022110300,513,3.20000004768372,TRUE,0.437405744101852,3.37,12,FALSE,0,1,3,0,0,5,FALSE
"3050",2022102300,1579,3.29999995231628,TRUE,-0.491776464390568,6.507,6.507,TRUE,0,0,0,0,1,0,FALSE
"3051",2022091811,2958,10.5,FALSE,-1.25117385963676,1.596,12,FALSE,0,0,0,0,0,9,FALSE
"3052",2022091812,1027,2.09999990463257,TRUE,-2.25893703009933,3.537,3.537,TRUE,0,0,0,0,1,0,FALSE
"3053",2022091101,3750,10.5,FALSE,-1.11983838130254,3.501,12,FALSE,0,0,0,0,0,6,FALSE
"3054",2022110700,863,2.59999990463257,TRUE,-1.97229767823592,4.004,4.004,TRUE,0,0,0,0,1,0,FALSE
"3055",2022103001,1028,10.5,FALSE,0.119850190123543,1.135,12,FALSE,0,1,4,0,0,-1,FALSE
"3056",2022091106,835,10.5,FALSE,0.220529912505299,1.719,12,FALSE,0,1,1,0,0,4,FALSE
"3057",2022091100,322,4.30000019073486,TRUE,-0.0930342627689242,0,12,FALSE,0,0,0,0,0,0,FALSE
"3058",2022103000,2340,10.5,FALSE,0.233435022877529,1.836,12,FALSE,0,1,0,0,0,4,FALSE
