"","num_playersRushing","num_playersBlocking","man_coverage","fly","glide_in","glide_out","jet","other_motion","down_two","down_three","down_four","yards_to_go","yard_line","posteam_win_probability","gameId","playId","pff_passCoverage_Bracket","pff_passCoverage_Cover-0","pff_passCoverage_Cover-1","pff_passCoverage_Cover-1 Double","pff_passCoverage_Cover-2","pff_passCoverage_Cover-3","pff_passCoverage_Cover-3 Cloud Left","pff_passCoverage_Cover-3 Cloud Right","pff_passCoverage_Cover-3 Double Cloud","pff_passCoverage_Cover-3 Seam","pff_passCoverage_Cover-6 Right","pff_passCoverage_Cover 6-Left","pff_passCoverage_Goal Line","pff_passCoverage_Miscellaneous","pff_passCoverage_Prevent","pff_passCoverage_Quarters","pff_passCoverage_Red Zone","play_clock_remaining"
"1557",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,29,0.0017262558103539,2022091812,3246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14
"1558",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,59,0.132408501580358,2022091102,2639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"1559",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,48,0.897937474772334,2022100900,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"1560",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9,96,0.420652106404305,2022091804,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1561",3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,62,0.0310051622490088,2022100210,4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
"1562",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,81,0.439034827053547,2022100211,3101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1563",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,45,0.263972591608763,2022092900,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"1564",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6,39,0.791459493339062,2022102700,2208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"1565",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,85,0.0479672159999609,2022092500,3490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1566",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,71,0.9590386422351,2022092508,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
"1567",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,87,0.543631590902805,2022091802,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
"1568",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16,44,0.409710206091404,2022092513,1596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1569",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,79,0.586684267967939,2022090800,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16
"1570",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,40,0.531195357441902,2022110603,2521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1571",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,85,0.375698586925864,2022100600,406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1572",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,44,0.13422317802906,2022102305,2275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1573",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,62,0.273233130574226,2022102303,445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"1574",4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,35,0.711437724530697,2022091105,1170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
"1575",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,49,0.86448342166841,2022091812,998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1576",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,57,0.737517207860947,2022092500,808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
"1577",6,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,97,0.56450179964304,2022101606,3501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1578",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,52,0.463385291397572,2022102304,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1579",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,48,0.73693535849452,2022101608,2105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1580",6,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,61,0.485185291618109,2022101300,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1581",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,73,0.584362406283617,2022100212,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"1582",5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,58,0.985275028273463,2022092506,2953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1583",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,18,49,0.265185352414846,2022100600,1335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1584",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,51,0.97917808778584,2022102310,3873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1585",4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,85,0.471761032938957,2022100907,2911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"1586",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,86,0.557451751083136,2022102000,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1587",4,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,83,0.894235517829657,2022092500,2732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"1588",5,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0.775156904011965,2022101605,3186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
"1589",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,44,0.362542890012264,2022103011,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1590",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,69,0.685166411101818,2022101603,2950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"1591",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,62,0.19188316911459,2022091101,1744,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21
"1592",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,85,0.0238462714478374,2022100212,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
"1593",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,49,0.813666936010122,2022110601,1646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
"1594",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,81,0.535482220351696,2022110604,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
"1595",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,76,0.00524326507002115,2022102310,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
"1596",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,79,0.936379787512124,2022102302,2100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1597",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,72,0.837802639231086,2022103005,760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1598",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,70,0.350434362888336,2022101610,3822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1599",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,87,0.803235739469528,2022100903,2153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1600",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,69,0.632124375551939,2022092200,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
"1601",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,45,0.223658867180347,2022110601,579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1602",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,67,0.898828288540244,2022102303,2997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11
"1603",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,37,0.222614925354719,2022101607,3476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1604",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,75,0.643987830728292,2022101610,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
"1605",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,56,0.505285356193781,2022092504,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
"1606",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,81,0.607092171907425,2022101700,3256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1607",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,70,0.388975862413645,2022100905,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"1608",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15,90,0.841025028377771,2022100910,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"1609",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,83,0.751260980963707,2022100300,2578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"1610",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,22,0.762418698519468,2022092506,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12
"1611",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11,63,0.256747338920832,2022100912,2477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"1612",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,23,0.0412207469344139,2022092510,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12
"1613",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,77,0.809240587055683,2022091111,1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1614",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35,0.748461743816733,2022101606,1470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1615",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,35,0.529103577136993,2022092501,1914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1616",3,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,48,0.91802754253149,2022102000,2609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"1617",4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,4,52,0.717826068401337,2022102306,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
"1618",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,35,0.433214388787746,2022091102,3231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"1619",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,26,0.3245636112988,2022100909,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1620",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,35,0.0878290683031082,2022101602,3099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1621",5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,109,0.881025657057762,2022100300,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
"1622",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7,27,0.17087185382843,2022092512,2942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"1623",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,95,0.0702869761735201,2022101601,3700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
"1624",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,58,0.00086023230687715,2022091900,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"1625",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,60,0.0228007532035311,2022092504,4321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
"1626",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8,76,0.32392455637455,2022103010,1012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"1627",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,74,0.412376273423433,2022110609,606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
"1628",4,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,84,0.838950779289007,2022091900,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
"1629",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,26,0.554895881563425,2022101603,503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
"1630",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,52,0.505188923329115,2022091113,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"1631",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,72,0.00160494516603649,2022092508,3843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"1632",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,62,0.153370078653097,2022101000,3674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1633",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,30,0.00127350786351599,2022103008,3857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
"1634",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,102,0.414510078728199,2022103005,2573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1635",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,66,0.711646810173988,2022102306,3980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"1636",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,60,0.0941532924771309,2022100906,3544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
"1637",7,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,105,0.630406450480223,2022102310,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1638",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9,101,0.981936057331041,2022091811,2108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"1639",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,75,0.91859981790185,2022100901,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1640",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,69,0.00468005239963531,2022110700,3480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1641",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,33,0.626465946435928,2022110609,778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
"1642",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,96,0.967179580125958,2022100206,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
"1643",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,94,0.0186039092950523,2022091106,3162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6,54,0.162191666662693,2022092506,569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1645",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,104,0.0605807080864906,2022102310,3731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
"1646",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,14,83,0.663458947092295,2022091801,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
"1647",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,90,0.669334266334772,2022092501,1103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1648",5,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,79,0.111304465681314,2022101606,3162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"1649",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,20,52,0.818794084712863,2022100209,2081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
"1650",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,52,0.0048210701206699,2022091803,3221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"1651",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15,90,0.551743749529123,2022092505,949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1652",6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6,81,0.333982698619366,2022092500,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1653",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,53,0.792981129139662,2022092512,2546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
"1654",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,9,37,0.888165539130569,2022103006,1672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"1655",5,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,80,0.134208220988512,2022091901,2297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1656",4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,65,0.545915435999632,2022091804,2492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"1657",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,12,61,0.517979621887207,2022100300,566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
"1658",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9,70,0.812778891995549,2022100200,826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"1659",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,19,0.466155432164669,2022091500,2647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"1660",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20,58,0.392354011535645,2022100210,3955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"1661",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,64,0.255309365689754,2022102306,1039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"1662",4,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,77,0.541002281010151,2022102308,1559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"1663",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,60,0.285219117999077,2022103003,2370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"1664",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,34,0.51262928172946,2022103009,2105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
"1665",5,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0.67698222771287,2022102309,1412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"1666",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,60,0.215131562203169,2022091809,2145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"1667",4,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,71,0.746672738343477,2022102303,1565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"1668",6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,84,0.545861180871725,2022100210,462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"1669",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,65,0.00606772908940911,2022091107,3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
"1670",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,38,0.0794420763850212,2022091102,3783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
"1671",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,71,0.0360053824260831,2022092506,3588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
"1672",5,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,85,0.544195499271154,2022102307,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"1673",5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,45,0.366503778845072,2022092501,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"1674",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,85,0.100141746923327,2022092510,3012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
"1675",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,82,0.0892678834497929,2022100911,1303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
"1676",4,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,59,0.575766198337078,2022103001,959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"1677",4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,71,0.742278669029474,2022110606,2965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
"1678",5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0.558728739619255,2022100203,218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"1679",4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,34,0.397211469709873,2022091200,1320,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
"1680",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,69,0.511242128908634,2022103005,2706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"1681",4,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,97,0.0749994069337845,2022091105,3139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
